source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,149,,100,EV100,1,0,355,script,pbBridgeOn
map,149,,167,Slope,1,0,108,comment,Slope: -2x-1
map,149,,167,Slope,1,1,108,comment,Width: 1/2
map,149,,167,Slope,1,2,108,comment,Offset: 16px
map,149,,201,EV201,1,0,108,comment,noshadow
map,149,,67,Trainer,1,0,355,script,pbNoticePlayer(get_character(0))
map,149,,67,Trainer,1,1,101,show_text,"¡Mis Pokémon de agua son los mejores, vas a ver!"
map,149,,67,Trainer,1,6,355,script,pbTrainerEnd
map,149,,67,Trainer,2,0,101,show_text,¡Siguen siendo mis Pokémon favoritos!
map,149,,134,EV134,1,0,108,comment,noshadow
map,149,,101,EV101,1,0,355,script,pbBridgeOff
map,149,,168,Slope,1,0,108,comment,Slope: 2x1
map,149,,168,Slope,1,1,108,comment,Width: 1/2
map,149,,168,Slope,1,2,108,comment,Offset: 16px
map,149,,202,EV202,1,0,108,comment,noshadow
map,149,,68,EV068,1,0,355,script,pbBridgeOff
map,149,,135,EV135,1,0,108,comment,noshadow
map,149,,169,Slope,1,0,108,comment,Slope: 2x1
map,149,,169,Slope,1,1,108,comment,Width: 1/2
map,149,,169,Slope,1,2,108,comment,Offset: 16px
map,149,,69,EV069,1,0,355,script,pbBridgeOff
map,149,,136,EV136,1,0,355,script,pbBridgeOff
map,149,,203,EV203,1,0,108,comment,noshadow
map,149,,170,EV170,1,0,108,comment,noshadow
map,149,,70,EV070,1,0,355,script,pbBridgeOn
map,149,,137,EV137,1,0,355,script,pbBridgeOff
map,149,,204,EV204,1,0,108,comment,noshadow
map,149,,104,EV104,1,0,355,script,pbBridgeOff
map,149,,171,EV171,1,0,108,comment,noshadow
map,149,,71,EV071,1,0,355,script,pbBridgeOn
map,149,,138,EV138,1,0,355,script,pbBridgeOn
map,149,,205,EV205,1,0,108,comment,noshadow
map,149,,105,EV105,1,0,108,comment,noshadow
map,149,,172,EV172,1,0,108,comment,noshadow
map,149,,139,EV139,1,0,355,script,pbBridgeOn
map,149,,206,EV206,1,0,108,comment,noshadow
map,149,,106,EV106,1,0,108,comment,noshadow
map,149,,173,EV173,1,0,108,comment,noshadow
map,149,,140,EV140,1,0,108,comment,noshadow
map,149,,207,EV207,1,0,108,comment,noshadow
map,149,,107,EV107,1,0,108,comment,noshadow
map,149,,174,EV174,1,0,108,comment,noshadow
map,149,,141,EV141,1,0,108,comment,noshadow
map,149,,7,EV007,1,0,355,script,pbItemBall(:TM68)
map,149,,208,EV208,1,0,108,comment,noshadow
map,149,,108,EV108,1,0,108,comment,noshadow
map,149,,175,EV175,1,0,108,comment,noshadow
map,149,,41,Trainer(4),1,0,355,script,pbTrainerIntro(:JOVEN)
map,149,,41,Trainer(4),1,1,355,script,pbNoticePlayer(get_character(0))
map,149,,41,Trainer(4),1,2,101,show_text,¡Hey! ¡Esa Pokéball la encontré antes que tú!
map,149,,41,Trainer(4),1,7,355,script,pbTrainerEnd
map,149,,41,Trainer(4),2,0,101,show_text,"Okey, quédatela tú."
map,149,,142,EV142,1,0,108,comment,noshadow
map,149,,8,EV008,1,0,355,script,pbItemBall(:SUNSTONE)
map,149,,209,EV209,1,0,108,comment,noshadow
map,149,,109,EV109,1,0,108,comment,noshadow
map,149,,176,EV176,1,0,108,comment,noshadow
map,149,,42,Trainer(4),1,0,355,script,pbNoticePlayer(get_character(0))
map,149,,42,Trainer(4),1,1,101,show_text,"Un combate al aire libre, ¿o qué?"
map,149,,42,Trainer(4),1,6,355,script,pbTrainerEnd
map,149,,42,Trainer(4),2,0,101,show_text,¡Estuvo muy divertido!
map,149,,143,EV143,1,0,108,comment,noshadow
map,149,,9,EV009,1,0,355,script,pbItemBall(:FULLHEAL)
map,149,,210,EV210,1,0,108,comment,noshadow
map,149,,110,EV110,1,0,108,comment,noshadow
map,149,,177,EV177,1,0,108,comment,noshadow
map,149,,43,xD,1,0,101,show_text,¡Los mejores Pokémon son de tipo volador!
map,149,,144,EV144,1,0,108,comment,noshadow
map,149,,10,EV010,1,0,355,script,pbItemBall(:TM11)
map,149,,211,EV211,1,0,108,comment,noshadow
map,149,,77,EV077,1,0,355,script,pbBridgeOn
map,149,,178,EV178,1,0,108,comment,noshadow
map,149,,44,Trainer(4),1,0,355,script,pbNoticePlayer(get_character(0))
map,149,,44,Trainer(4),1,1,101,show_text,Este lugar es perfecto para entrenar. ¿Luchamos un
map,149,,44,Trainer(4),1,2,401,show_text_cont,poco?
map,149,,44,Trainer(4),1,9,355,script,pbTrainerEnd
map,149,,44,Trainer(4),2,0,101,show_text,"Tienes fuerza, ¿eh?"
map,149,,111,EV111,1,0,108,comment,noshadow
map,149,,145,EV145,1,0,108,comment,noshadow
map,149,,11,Slope,1,0,108,comment,Slope: -2x-1
map,149,,11,Slope,1,1,108,comment,Width: 0/2
map,149,,11,Slope,1,2,108,comment,Offset: 16px
map,149,,11,Slope,1,3,355,script,pbBridgeOff
map,149,,212,"xD, size(1,3)",1,0,108,comment,noshadow
map,149,,78,EV078,1,0,355,script,pbBridgeOn
map,149,,179,EV179,1,0,108,comment,noshadow
map,149,,45,EV045,1,0,355,script,pbItemBall(:FIRESTONE)
map,149,,146,EV146,1,0,108,comment,noshadow
map,149,,12,EV012,1,0,355,script,pbBridgeOn
map,149,,213,"xD, size(1,8)",1,0,108,comment,noshadow
map,149,,79,EV079,1,0,355,script,pbBridgeOff
map,149,,180,EV180,1,0,108,comment,noshadow
map,149,,180,EV180,1,1,101,show_text,En este árbol se puede sacar madera.
map,149,,180,EV180,1,3,101,show_text,¿Quieres talar algo de leña?
map,149,,180,EV180,1,4,102,choices,Si
map,149,,180,EV180,1,4,102,choices,No
map,149,,180,EV180,1,5,402,choice_branch,Si
map,149,,180,EV180,1,6,101,show_text,¡Usaste el Hacha!
map,149,,180,EV180,1,26,355,script,pbSetEventTime
map,149,,180,EV180,1,28,355,script,pbReceiveItem(:PIEZADELENA)
map,149,,180,EV180,1,35,355,script,"pbReceiveItem(:PIEZADELENA,2)"
map,149,,180,EV180,1,46,355,script,"pbReceiveItem(:PIEZADELENA,3)"
map,149,,180,EV180,1,55,108,comment,Comprobamos todos los casos y hacemos saltar una cosa u otra según eso.
map,149,,180,EV180,1,102,402,choice_branch,No
map,149,,180,EV180,2,0,108,comment,noshadow
map,149,,180,EV180,2,1,101,show_text,En este árbol se puede sacar madera.
map,149,,180,EV180,2,3,101,show_text,¿Quieres talar algo de leña?
map,149,,180,EV180,2,4,102,choices,Si
map,149,,180,EV180,2,4,102,choices,No
map,149,,180,EV180,2,5,402,choice_branch,Si
map,149,,180,EV180,2,6,101,show_text,¡Usaste el Hacha mejorada!
map,149,,180,EV180,2,26,355,script,pbSetEventTime
map,149,,180,EV180,2,27,355,script,"pbReceiveItem(:PIEZADELENA, pbGet(218))"
map,149,,180,EV180,2,28,108,comment,Comprobamos todos los casos y hacemos saltar una cosa u otra según eso.
map,149,,180,EV180,2,75,402,choice_branch,No
map,149,,180,EV180,3,0,101,show_text,"Ya has talado esta parte del árbol, espera hasta mañana."
map,149,,180,EV180,4,1,355,script,"setTempSwitchOn(""A"")"
map,149,,46,Trainer(4),1,0,355,script,pbTrainerIntro(:RUNNER_F)
map,149,,46,Trainer(4),1,1,355,script,pbNoticePlayer(get_character(0))
map,149,,46,Trainer(4),1,2,101,show_text,"¡Mueve el trasero de una vez, va!"
map,149,,46,Trainer(4),1,7,355,script,pbTrainerEnd
map,149,,46,Trainer(4),2,0,101,show_text,¡Qué manera de mover el trasero!
map,149,,113,Slope,1,0,108,comment,Slope: 2x1
map,149,,113,Slope,1,1,108,comment,Width: 1/2
map,149,,113,Slope,1,2,108,comment,Offset: 16px
map,149,,113,Slope,1,3,355,script,pbBridgeOn
map,149,,147,EV147,1,0,108,comment,noshadow
map,149,,13,EV013,1,0,355,script,pbBridgeOn
map,149,,214,EV214,1,0,355,script,pbBridgeOn
map,149,,80,EV080,1,0,355,script,pbBridgeOff
map,149,,181,EV181,1,0,108,comment,noshadow
map,149,,47,Trainer(5),1,0,355,script,pbNoticePlayer(get_character(0))
map,149,,47,Trainer(5),1,1,101,show_text,"Holi, ¿te vienes a Ciudad Cardenal a tomar un café?"
map,149,,47,Trainer(5),1,2,401,show_text_cont,"Pero antes un combate, por supuesto."
map,149,,47,Trainer(5),1,7,355,script,pbTrainerEnd
map,149,,47,Trainer(5),2,0,101,show_text,"Creo que mejor me voy sola a por un café, sino la"
map,149,,47,Trainer(5),2,1,401,show_text_cont,situación sería un poco embarazosa...
map,149,,114,EV114,1,0,108,comment,noshadow
map,149,,114,EV114,1,1,101,show_text,En este árbol se puede sacar madera.
map,149,,114,EV114,1,3,101,show_text,¿Quieres talar algo de leña?
map,149,,114,EV114,1,4,102,choices,Si
map,149,,114,EV114,1,4,102,choices,No
map,149,,114,EV114,1,5,402,choice_branch,Si
map,149,,114,EV114,1,6,101,show_text,¡Usaste el Hacha!
