source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,88,,47,Slope,1,0,108,comment,Slope: 3x2
map,88,,47,Slope,1,1,108,comment,Width: 1/2
map,88,,47,Slope,1,2,108,comment,Offset: 16px
map,88,,85,EV085,1,0,108,comment,noshadow
map,88,,66,Slope,1,0,108,comment,Slope: -2x-1
map,88,,66,Slope,1,1,108,comment,Width: 1/2
map,88,,66,Slope,1,2,108,comment,Offset: 16px
map,88,,76,EV076,1,0,108,comment,noshadow
map,88,,19,EV019,1,4,355,script,pbCaveEntrance
map,88,,19,EV019,1,5,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,88,,57,Slope,1,0,108,comment,Slope: 2x1
map,88,,57,Slope,1,1,108,comment,Width: 1/2
map,88,,57,Slope,1,2,108,comment,Offset: 16px
map,88,,95,EV095,1,0,108,comment,noshadow
map,88,,48,Slope,1,0,108,comment,Slope: 3x2
map,88,,48,Slope,1,1,108,comment,Width: 0/2
map,88,,48,Slope,1,2,108,comment,Offset: 16px
map,88,,86,EV086,1,0,108,comment,noshadow
map,88,,29,EV029,1,0,108,comment,noshadow
map,88,,20,EV020,1,0,108,comment,noshadow
map,88,,58,Slope,1,0,108,comment,Slope: 2x1
map,88,,58,Slope,1,1,108,comment,Width: 1/2
map,88,,58,Slope,1,2,108,comment,Offset: 16px
map,88,,96,EV096,1,0,108,comment,noshadow
map,88,,1,Trainer(5),1,0,355,script,pbTrainerIntro(:JOVEN)
map,88,,1,Trainer(5),1,1,355,script,pbNoticePlayer(get_character(0))
map,88,,1,Trainer(5),1,2,101,show_text,He entrenado muy bien a mis Pokémon. ¿Quieres
map,88,,1,Trainer(5),1,3,401,show_text_cont,pelear?
map,88,,1,Trainer(5),1,8,355,script,pbTrainerEnd
map,88,,1,Trainer(5),2,0,101,show_text,Tendré que entrenar más entonces.
map,88,,39,EV039,1,0,108,comment,noshadow
map,88,,77,EV077,1,0,108,comment,noshadow
map,88,,87,EV087,1,0,108,comment,noshadow
map,88,,30,EV030,1,0,355,script,pbItemBall(:POKEBALL)
map,88,,11,EV011,1,0,101,show_text,¡Anda! Hay un Talonflame volando por aquí. ¿Será que puedes encontrar a Fletchling por esta zona?
map,88,,49,Slope,1,0,108,comment,Slope: 3x2
map,88,,49,Slope,1,1,108,comment,Width: 1/2
map,88,,49,Slope,1,2,108,comment,Offset: 16px
map,88,,21,EV021,1,0,108,comment,noshadow
map,88,,59,Slope,1,0,108,comment,Slope: -2x-1
map,88,,59,Slope,1,1,108,comment,Width: 1/2
map,88,,59,Slope,1,2,108,comment,Offset: 16px
map,88,,97,EV097,1,0,108,comment,noshadow
map,88,,2,EV002,1,0,355,script,pbItemBall(:SUPERPOTION)
map,88,,40,EV040,1,0,108,comment,noshadow
map,88,,78,EV078,1,0,108,comment,noshadow
map,88,,31,EV031,1,0,355,script,pbItemBall(:TM12)
map,88,,12,EV012,1,5,101,show_text,"\sh¡Menudo susto, colega!"
map,88,,50,Slope,1,0,108,comment,Slope: 3x2
map,88,,50,Slope,1,1,108,comment,Width: 0/2
map,88,,50,Slope,1,2,108,comment,Offset: 16px
map,88,,88,EV088,1,0,108,comment,noshadow
map,88,,98,EV098,1,0,108,comment,noshadow
map,88,,3,EV003,1,0,101,show_text,<b><ac>RUTA 3</ac></b><ac>¡Entrenadores y excursionistas a montones!</ac>
map,88,,41,EV041,1,0,108,comment,noshadow
map,88,,79,EV079,1,0,108,comment,noshadow
map,88,,22,EV022,1,0,108,comment,noshadow
map,88,,60,Slope,1,0,108,comment,Slope: -2x-1
map,88,,60,Slope,1,1,108,comment,Width: 1/2
map,88,,60,Slope,1,2,108,comment,Offset: 16px
map,88,,32,EV032,1,0,101,show_text,"He empezado a hacer deporte, no sé si se nota."
map,88,,13,EV013,1,0,101,show_text,"Mi nieto salió de aventuras como tú. Sin embargo, no he recibido ningún mensaje de él desde entonces, estoy preocupada..."
map,88,,51,Slope,1,0,108,comment,Slope: 2x1
map,88,,51,Slope,1,1,108,comment,Width: 1/2
map,88,,51,Slope,1,2,108,comment,Offset: 16px
map,88,,89,EV089,1,0,108,comment,noshadow
map,88,,4,EV004,1,0,101,show_text,<b><ac>RUTA 3</ac></b><ac>¡Entrenadores y excursionistas a montones!</ac>
map,88,,42,EV042,1,0,108,comment,noshadow
map,88,,80,EV080,1,0,108,comment,noshadow
map,88,,23,peruan,1,0,101,show_text,Estoy haciendo footing. Tengo pensado llegar hasta \c[2]Ciudad Ninfa\c[0] y pegarme un baño.
map,88,,61,Slope,1,0,108,comment,Slope: -2x-1
map,88,,61,Slope,1,1,108,comment,Width: 1/2
map,88,,61,Slope,1,2,108,comment,Offset: 16px
map,88,,99,EV099,1,0,108,comment,noshadow
map,88,,14,Trainer(5),1,0,355,script,pbTrainerIntro(:CHICA)
map,88,,14,Trainer(5),1,1,355,script,pbNoticePlayer(get_character(0))
map,88,,14,Trainer(5),1,2,101,show_text,¡Mira qué Pokémon más mono!
map,88,,14,Trainer(5),1,7,355,script,pbTrainerEnd
map,88,,14,Trainer(5),2,0,101,show_text,Le daré un poco de agua a mi Pokémon cuando
map,88,,14,Trainer(5),2,1,401,show_text_cont,vuelva a casa.
map,88,,52,Slope,1,0,108,comment,Slope: 2x1
map,88,,52,Slope,1,1,108,comment,Width: 1/2
