source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,80,,9,EV009,1,0,108,comment,noshadow
map,80,,47,EV047,1,0,108,comment,noshadow
map,80,,28,EV028,1,0,101,show_text,<b><ac>RUTA 2</ac></b><ac>¡Pista de
map,80,,28,EV028,1,1,401,show_text_cont,entrenadores!</ac>
map,80,,66,EV066,1,0,108,comment,noshadow
map,80,,104,EV104,1,0,108,comment,noshadow
map,80,,57,EV057,1,0,108,comment,noshadow
map,80,,95,EV095,1,0,108,comment,noshadow
map,80,,10,EV010,1,0,108,comment,noshadow
map,80,,48,EV048,1,0,108,comment,noshadow
map,80,,29,EV029,1,0,101,show_text,"Hace unos años había un Butterfree volando sobre una piedra justo delante, pero hace poco decidieron intercambiar dicha piedra por una fuente."
map,80,,67,EV067,1,0,108,comment,noshadow
map,80,,105,EV105,1,0,108,comment,noshadow
map,80,,20,EV020,1,0,101,show_text,Sólo hay basura.
map,80,,58,EV058,1,0,108,comment,noshadow
map,80,,96,EV096,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,80,,39,EV039,1,0,108,comment,noshadow
map,80,,30,EV030,1,0,108,comment,noshadow
map,80,,68,EV068,1,0,108,comment,noshadow
map,80,,106,EV106,1,0,108,comment,noshadow
map,80,,11,EV011,1,0,108,comment,noshadow
map,80,,49,EV049,1,0,108,comment,noshadow
map,80,,21,Darek,1,5,101,show_text,"\dxn[Darek]Buah, ya me he perdido... Qué mal se me da orientarme, por favor..."
map,80,,21,Darek,1,17,101,show_text,\dxn[Darek]¿\PN? ¿Qué haces aquí? ¿Tú también te has perdido?
map,80,,21,Darek,1,24,101,show_text,"\dxn[Darek](¡Espera, Darek!)"
map,80,,21,Darek,1,30,101,show_text,"\dxn[Darek](\PN no puede pensar que me he perdido. Yo soy Darek, el increíble y perfecto Darek...)"
map,80,,21,Darek,1,34,101,show_text,"\dxn[Darek]Ejem, ejem... (Tose)"
map,80,,21,Darek,1,40,101,show_text,"\dxn[Darek]Quiero decir... ¡Es... estaba aquí explorando la zona, buscando Pokémon y eso!"
map,80,,21,Darek,1,56,101,show_text,\dxn[\PN](...)
map,80,,21,Darek,1,60,101,show_text,"\dxn[Darek]¡Oye, que va en serio!"
map,80,,21,Darek,1,71,101,show_text,"\dxn[Darek]Tú no has visto nada, ¿vale? Toma, anda."
map,80,,21,Darek,1,73,355,script,pbReceiveItem(:GREATBALL)
map,80,,21,Darek,1,76,101,show_text,"\dxn[Darek]Bu... bueno, he terminado con mi... exploración, me voy a por el primer líder de gimnasio."
map,80,,59,EV059,1,0,108,comment,noshadow
map,80,,97,Update EV097,1,0,108,comment,noshadow
map,80,,2,EV002,1,0,108,comment,noshadow
map,80,,40,EV040,1,0,108,comment,noshadow
map,80,,31,EV031,1,0,108,comment,noshadow
map,80,,69,lucha rival f,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,80,,69,lucha rival f,1,4,101,show_text,"\dxn[Eda]¡Espera, \PN!"
map,80,,69,lucha rival f,1,24,101,show_text,\dxn[Eda]¡Parece que te me has adelantado!
map,80,,69,lucha rival f,1,28,101,show_text,"\dxn[Eda]Yo estuve comprando algunas cosillas y buscando a la profesora en Pueblo Pardillo, pero creo que está más lejos todavía..."
map,80,,69,lucha rival f,1,40,101,show_text,\dxn[Eda]También he sacado algún que otro Pokémon con el Gacha...
map,80,,69,lucha rival f,1,44,101,show_text,\dxn[Eda]¿Qué te parece si echamos un combate rápido para poder probarlo?
map,80,,69,lucha rival f,1,52,355,script,"setBattleRule(""canLose"")"
map,80,,69,lucha rival f,1,54,101,show_text,"\dxn[Eda]¡Adelante Chic, vamos a calentar el ambiente!"
map,80,,69,lucha rival f,1,57,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,80,,69,lucha rival f,1,68,101,show_text,"\dxn[Eda]Me encanta pelear con los Pokémon, es"
map,80,,69,lucha rival f,1,69,401,show_text_cont,mucho mejor de lo que imaginé cuando era pequeña.
map,80,,69,lucha rival f,1,73,101,show_text,\dxn[Eda]Sin duda voy a esforzarme por llegar a ser la
map,80,,69,lucha rival f,1,74,401,show_text_cont,Campeona de la región. Pero parece que primero voy
map,80,,69,lucha rival f,1,75,401,show_text_cont,a tener que superarte.
map,80,,69,lucha rival f,1,79,101,show_text,"\dxn[Eda]¡En fin, voy a buscar a la profesora, la cafetería debería estar en el próximo pueblo."
map,80,,69,lucha rival f,1,83,101,show_text,\dxn[Eda]¡Nos vemos \PN!
map,80,,69,lucha rival f,1,87,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,80,,69,lucha rival f,1,99,101,show_text,"\dxn[Eda]Me encanta pelear con los Pokémon, es"
map,80,,69,lucha rival f,1,100,401,show_text_cont,mucho mejor de lo que imaginé cuando era pequeña.
map,80,,69,lucha rival f,1,104,101,show_text,\dxn[Eda]Sin duda estoy un paso más cerca de llegar
map,80,,69,lucha rival f,1,105,401,show_text_cont,a ser la Campeona de la región.
map,80,,69,lucha rival f,1,109,101,show_text,"\dxn[Eda]¡En fin, voy a buscar a la profesora! La cafetería debería estar en el próximo pueblo."
map,80,,69,lucha rival f,1,113,101,show_text,"\dxn[Eda]¡Nos vemos, \PN!"
map,80,,107,EV107,1,0,108,comment,noshadow
map,80,,12,EV012,1,0,108,comment,noshadow
map,80,,50,EV050,1,0,108,comment,noshadow
map,80,,98,EV098,1,0,108,comment,noshadow
map,80,,3,EV003,1,0,355,script,pbItemBall(:SUPERPOTION)
map,80,,41,EV041,1,0,108,comment,noshadow
map,80,,22,lucha rival f,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,80,,22,lucha rival f,1,4,101,show_text,"\dxn[Eda]¡Espera, \PN!"
map,80,,22,lucha rival f,1,23,101,show_text,\dxn[Eda]¡Parece que te me has adelantado!
map,80,,22,lucha rival f,1,27,101,show_text,"\dxn[Eda]Yo estuve comprando algunas cosillas y buscando a la profesora en Pueblo Pardillo, pero creo que está más lejos todavía..."
map,80,,22,lucha rival f,1,39,101,show_text,\dxn[Eda]También he sacado algún que otro Pokémon con el Gacha...
map,80,,22,lucha rival f,1,43,101,show_text,\dxn[Eda]¿Qué te parece si echamos un combate rápido para poder probarlo?
map,80,,22,lucha rival f,1,51,355,script,"setBattleRule(""canLose"")"
map,80,,22,lucha rival f,1,53,101,show_text,"\dxn[Eda]¡Adelante Chic, vamos a calentar el ambiente!"
map,80,,22,lucha rival f,1,56,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,80,,22,lucha rival f,1,67,101,show_text,"\dxn[Eda]Me encanta pelear con los Pokémon, es"
map,80,,22,lucha rival f,1,68,401,show_text_cont,mucho mejor de lo que imaginé cuando era pequeña.
