source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,90,,9,EV009,1,0,101,show_text,"He quedado con esta chica, pero sólo me habla del calor que hace, vaya cita más aburrida..."
map,90,,47,EV047,1,0,108,comment,noshadow
map,90,,85,EV085,1,0,108,comment,noshadow
map,90,,66,EV066,1,0,108,comment,noshadow
map,90,,76,EV076,1,0,108,comment,noshadow
map,90,,57,EV057,1,0,355,script,pbItemBall(:PEARL)
map,90,,38,EV038,1,0,108,comment,noshadow
map,90,,10,EV010,1,1,101,show_text,"Hidratarse es muy importante, toma hijo, toma."
map,90,,10,EV010,1,4,101,show_text,"Hidratarse es muy importante, toma hija, toma."
map,90,,10,EV010,1,7,355,script,pbReceiveItem(:FRESHWATER)
map,90,,10,EV010,2,0,101,show_text,"No me des las gracias, los jóvenes debéis cuidaros"
map,90,,10,EV010,2,1,401,show_text_cont,también.
map,90,,48,,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,90,,86,EV086,1,0,108,comment,noshadow
map,90,,67,EV067,1,0,108,comment,noshadow
map,90,,58,EV058,1,0,108,comment,noshadow
map,90,,39,EV039,1,0,108,comment,noshadow
map,90,,77,EV077,1,0,108,comment,noshadow
map,90,,87,EV087,1,0,108,comment,noshadow
map,90,,68,EV068,1,0,108,comment,noshadow
map,90,,11,Trainer(4),1,0,355,script,pbTrainerIntro(:RUNNER)
map,90,,11,Trainer(4),1,1,355,script,pbNoticePlayer(get_character(0))
map,90,,11,Trainer(4),1,2,101,show_text,"¡Me gusta correr, pero también echar combates!"
map,90,,11,Trainer(4),1,7,355,script,pbTrainerEnd
map,90,,11,Trainer(4),2,0,101,show_text,¡Seguiré corriendo hasta que muera!
map,90,,49,Pescador,1,0,101,show_text,"Sinceramente, me gustan más los Pokémon de río. Estos Gyarados se escapan con más facilidad."
map,90,,59,EV059,1,0,108,comment,noshadow
map,90,,2,EV002,1,4,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,90,,2,EV002,1,5,355,script,pbCaveEntrance
map,90,,40,EV040,1,0,108,comment,noshadow
map,90,,78,EV078,1,0,108,comment,noshadow
map,90,,69,.noshadow,1,0,108,comment,noshadow
map,90,,12,Nose,1,0,101,show_text,"Ni de broma me muevo de la sombra, qué pereza."
map,90,,50,EV050,1,0,101,show_text,"\dxn[Niño]¡Papá, papá, que se me escapa!"
map,90,,50,EV050,1,2,101,show_text,"\sh\dxn[Padre]¡Tira con fuerza, hijo!"
map,90,,88,EV088,1,0,108,comment,noshadow
map,90,,3,EV003,1,6,355,script,Pokemon.play_cry(:GIMMIGHOUL)
map,90,,3,EV003,1,9,355,script,"setBattleRule(""base"", ""bridge"")"
map,90,,3,EV003,1,10,355,script,"pbWildBattle(:GIMMIGHOUL, 10)"
map,90,,3,EV003,1,11,355,script,pbSetEventTime
map,90,,3,EV003,1,15,101,show_text,Parece que ha soltado una extraña moneda...
map,90,,3,EV003,1,16,355,script,pbReceiveItem(:GOLD)
map,90,,3,EV003,3,1,355,script,"setTempSwitchOn(""A"")"
map,90,,41,EV041,1,0,108,comment,noshadow
map,90,,79,EV079,1,0,108,comment,noshadow
map,90,,60,EV060,1,0,108,comment,noshadow
map,90,,70,.noshadow,1,0,108,comment,noshadow
map,90,,51,EV051,1,0,101,show_text,"\dxn[Niño]¡Papá, papá, que se me escapa!"
map,90,,51,EV051,1,2,101,show_text,"\sh\dxn[Padre]¡Tira con fuerza, hijo!"
map,90,,89,EV089,1,0,108,comment,noshadow
map,90,,4,EV004,1,0,355,script,pbItemBall(:PEARL)
map,90,,42,EV042,1,0,108,comment,noshadow
map,90,,80,EV080,1,0,108,comment,noshadow
map,90,,23,EV023,1,0,101,show_text,"<b><ac>RUTA 4</ac></b><ac>¡Esta ruta es para descender a Ciudad Calentra, una vez bajes, no podrás volver!</ac>"
map,90,,52,EV052,1,4,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,90,,52,EV052,1,5,355,script,pbCaveEntrance
map,90,,90,EV090,1,0,108,comment,noshadow
map,90,,71,.noshadow,1,0,108,comment,noshadow
